0.367879441,0.183939721,0.06131324,0.01532831,0.003065662,0.000510944,7.30E-05,9.12E-06,1.01E-06,1.01E-07,9.22E-09,7.68E-10,5.91E-11,4.22E-12,2.81E-13,1.76E-14,1.03E-15,5.75E-17,3.02E-18,1.51E-19,7.20E-21,3.27E-22,1.42E-23,5.93E-25,2.37E-26,9.12E-28,3.38E-29,1.21E-30,4.16E-32,1.39E-33,4.47E-35,1.40E-36,4.24E-38,1.25E-39,3.56E-41,9.89E-43,2.67E-44,7.03E-46,1.80E-47,4.51E-49,1.10E-50,2.62E-52,6.09E-54,1.38E-55,3.08E-57,6.69E-59,1.42E-60,2.96E-62,6.05E-64,1.21E-65,2.37E-67,4.56E-69,8.61E-71,1.59E-72,2.90E-74,5.17E-76,9.08E-78,1.57E-79,2.65E-81,4.42E-83,7.25E-85,1.17E-86,1.86E-88,2.90E-90,4.46E-92,6.76E-94,1.01E-95,1.48E-97,2.15E-99,3.07E-101,4.33E-103,6.01E-105,8.23E-107,1.11E-108,1.48E-110
0.270670566,0.270670566,0.180447044,0.090223522,0.036089409,0.012029803,0.003437087,0.000859272,0.000190949,3.82E-05,6.94E-06,1.16E-06,1.78E-07,2.54E-08,3.39E-09,4.24E-10,4.99E-11,5.54E-12,5.83E-13,5.83E-14,5.56E-15,5.05E-16,4.39E-17,3.66E-18,2.93E-19,2.25E-20,1.67E-21,1.19E-22,8.22E-24,5.48E-25,3.53E-26,2.21E-27,1.34E-28,7.88E-30,4.50E-31,2.50E-32,1.35E-33,7.11E-35,3.65E-36,1.82E-37,8.90E-39,4.24E-40,1.97E-41,8.96E-43,3.98E-44,1.73E-45,7.36E-47,3.07E-48,1.25E-49,5.01E-51,1.96E-52,7.56E-54,2.85E-55,1.06E-56,3.84E-58,1.37E-59,4.81E-61,1.66E-62,5.63E-64,1.88E-65,6.15E-67,1.98E-68,6.30E-70,1.97E-71,6.05E-73,1.83E-74,5.48E-76,1.61E-77,4.67E-79,1.33E-80,3.76E-82,1.04E-83,2.86E-85,7.73E-87,2.06E-88
0.149361205,0.224041808,0.224041808,0.168031356,0.100818813,0.050409407,0.021604031,0.008101512,0.002700504,0.000810151,0.00022095,5.52E-05,1.27E-05,2.73E-06,5.46E-07,1.02E-07,1.81E-08,3.01E-09,4.76E-10,7.14E-11,1.02E-11,1.39E-12,1.81E-13,2.27E-14,2.72E-15,3.14E-16,3.49E-17,3.74E-18,3.86E-19,3.86E-20,3.74E-21,3.51E-22,3.19E-23,2.81E-24,2.41E-25,2.01E-26,1.63E-27,1.29E-28,9.89E-30,7.42E-31,5.43E-32,3.88E-33,2.71E-34,1.84E-35,1.23E-36,8.02E-38,5.12E-39,3.20E-40,1.96E-41,1.18E-42,6.91E-44,3.99E-45,2.26E-46,1.25E-47,6.84E-49,3.66E-50,1.93E-51,9.98E-53,5.07E-54,2.54E-55,1.25E-56,6.04E-58,2.87E-59,1.35E-60,6.22E-62,2.83E-63,1.27E-64,5.58E-66,2.43E-67,1.04E-68,4.40E-70,1.83E-71,7.53E-73,3.05E-74,1.22E-75
0.073262556,0.146525111,0.195366815,0.195366815,0.156293452,0.104195635,0.059540363,0.029770181,0.013231192,0.005292477,0.001924537,0.000641512,0.000197388,5.64E-05,1.50E-05,3.76E-06,8.85E-07,1.97E-07,4.14E-08,8.28E-09,1.58E-09,2.87E-10,4.99E-11,8.31E-12,1.33E-12,2.05E-13,3.03E-14,4.33E-15,5.97E-16,7.96E-17,1.03E-17,1.28E-18,1.56E-19,1.83E-20,2.09E-21,2.33E-22,2.51E-23,2.65E-24,2.71E-25,2.71E-26,2.65E-27,2.52E-28,2.35E-29,2.13E-30,1.90E-31,1.65E-32,1.40E-33,1.17E-34,9.54E-36,7.63E-37,5.99E-38,4.61E-39,3.48E-40,2.57E-41,1.87E-42,1.34E-43,9.39E-45,6.47E-46,4.39E-47,2.93E-48,1.92E-49,1.24E-50,7.86E-52,4.91E-53,3.02E-54,1.83E-55,1.09E-56,6.43E-58,3.73E-59,2.13E-60,1.20E-61,6.67E-63,3.65E-64,1.98E-65,1.05E-66
0.033689735,0.084224337,0.140373896,0.17546737,0.17546737,0.146222808,0.104444863,0.065278039,0.036265577,0.018132789,0.008242177,0.00343424,0.001320862,0.000471736,0.000157245,4.91E-05,1.45E-05,4.01E-06,1.06E-06,2.64E-07,6.29E-08,1.43E-08,3.11E-09,6.47E-10,1.29E-10,2.49E-11,4.61E-12,8.23E-13,1.42E-13,2.37E-14,3.82E-15,5.96E-16,9.03E-17,1.33E-17,1.90E-18,2.64E-19,3.56E-20,4.69E-21,6.01E-22,7.51E-23,9.16E-24,1.09E-24,1.27E-25,1.44E-26,1.60E-27,1.74E-28,1.85E-29,1.93E-30,1.97E-31,1.97E-32,1.93E-33,1.85E-34,1.75E-35,1.62E-36,1.47E-37,1.32E-38,1.15E-39,9.95E-41,8.43E-42,7.02E-43,5.76E-44,4.64E-45,3.68E-46,2.88E-47,2.21E-48,1.68E-49,1.25E-50,9.21E-52,6.67E-53,4.76E-54,3.36E-55,2.33E-56,1.60E-57,1.08E-58,7.19E-60
0.014872513,0.044617539,0.089235078,0.133852618,0.160623141,0.160623141,0.137676978,0.103257734,0.068838489,0.041303093,0.02252896,0.01126448,0.005198991,0.002228139,0.000891256,0.000334221,0.00011796,3.93E-05,1.24E-05,3.73E-06,1.06E-06,2.90E-07,7.57E-08,1.89E-08,4.54E-09,1.05E-09,2.33E-10,4.99E-11,1.03E-11,2.07E-12,4.00E-13,7.50E-14,1.36E-14,2.41E-15,4.12E-16,6.87E-17,1.11E-17,1.76E-18,2.71E-19,4.06E-20,5.94E-21,8.49E-22,1.18E-22,1.62E-23,2.15E-24,2.81E-25,3.59E-26,4.48E-27,5.49E-28,6.59E-29,7.75E-30,8.94E-31,1.01E-31,1.12E-32,1.23E-33,1.31E-34,1.38E-35,1.43E-36,1.46E-37,1.46E-38,1.43E-39,1.39E-40,1.32E-41,1.24E-42,1.14E-43,1.04E-44,9.30E-46,8.20E-47,7.13E-48,6.12E-49,5.17E-50,4.31E-51,3.54E-52,2.87E-53,2.30E-54
0.006383174,0.022341108,0.052129252,0.091226192,0.127716668,0.14900278,0.14900278,0.130377432,0.10140467,0.070983269,0.045171171,0.02634985,0.014188381,0.00709419,0.003310622,0.001448397,0.000596399,0.000231933,8.54E-05,2.99E-05,9.97E-06,3.17E-06,9.65E-07,2.82E-07,7.88E-08,2.12E-08,5.50E-09,1.38E-09,3.32E-10,7.75E-11,1.75E-11,3.83E-12,8.12E-13,1.67E-13,3.34E-14,6.50E-15,1.23E-15,2.27E-16,4.07E-17,7.12E-18,1.21E-18,2.02E-19,3.30E-20,5.24E-21,8.16E-22,1.24E-22,1.85E-23,2.70E-24,3.85E-25,5.39E-26,7.40E-27,9.96E-28,1.32E-28,1.71E-29,2.17E-30,2.71E-31,3.33E-32,4.02E-33,4.77E-34,5.57E-35,6.39E-36,7.21E-37,8.01E-38,8.77E-39,9.44E-40,1.00E-40,1.05E-41,1.08E-42,1.09E-43,1.09E-44,1.08E-45,1.05E-46,1.00E-47,9.50E-49,8.87E-50
0.002683701,0.010734804,0.028626144,0.057252288,0.091603662,0.122138215,0.139586532,0.139586532,0.124076917,0.099261534,0.072190206,0.048126804,0.029616495,0.016923711,0.009025979,0.00451299,0.00212376,0.000943893,0.000397429,0.000158971,6.06E-05,2.20E-05,7.66E-06,2.55E-06,8.17E-07,2.51E-07,7.45E-08,2.13E-08,5.87E-09,1.57E-09,4.04E-10,1.01E-10,2.45E-11,5.76E-12,1.32E-12,2.93E-13,6.33E-14,1.33E-14,2.73E-15,5.47E-16,1.07E-16,2.03E-17,3.78E-18,6.87E-19,1.22E-19,2.12E-20,3.62E-21,6.03E-22,9.84E-23,1.57E-23,2.47E-24,3.80E-25,5.73E-26,8.50E-27,1.24E-27,1.77E-28,2.48E-29,3.42E-30,4.63E-31,6.18E-32,8.10E-33,1.05E-33,1.33E-34,1.66E-35,2.04E-36,2.48E-37,2.96E-38,3.48E-39,4.03E-40,4.61E-41,5.19E-42,5.77E-43,6.32E-44,6.84E-45,7.29E-46
0.001110688,0.004998097,0.014994291,0.033737155,0.060726879,0.091090319,0.117116124,0.13175564,0.13175564,0.118580076,0.097020062,0.072765047,0.050375802,0.032384444,0.019430666,0.01092975,0.005786338,0.002893169,0.001370449,0.000616702,0.000264301,0.000108123,4.23E-05,1.59E-05,5.71E-06,1.98E-06,6.59E-07,2.12E-07,6.57E-08,1.97E-08,5.73E-09,1.61E-09,4.39E-10,1.16E-10,2.99E-11,7.47E-12,1.82E-12,4.31E-13,9.94E-14,2.24E-14,4.91E-15,1.05E-15,2.20E-16,4.50E-17,9.00E-18,1.76E-18,3.37E-19,6.33E-20,1.16E-20,2.09E-21,3.69E-22,6.39E-23,1.08E-23,1.81E-24,2.96E-25,4.75E-26,7.51E-27,1.16E-27,1.78E-28,2.67E-29,3.93E-30,5.71E-31,8.15E-32,1.15E-32,1.59E-33,2.17E-34,2.91E-35,3.85E-36,5.02E-37,6.46E-38,8.18E-39,1.02E-39,1.26E-40,1.53E-41,1.84E-42
0.000453999,0.002269996,0.007566655,0.018916637,0.037833275,0.063055458,0.090079226,0.112599032,0.125110036,0.125110036,0.113736396,0.09478033,0.072907946,0.052077104,0.03471807,0.021698794,0.012763996,0.007091109,0.003732163,0.001866081,0.00088861,0.000403914,0.000175615,7.32E-05,2.93E-05,1.13E-05,4.17E-06,1.49E-06,5.13E-07,1.71E-07,5.52E-08,1.73E-08,5.23E-09,1.54E-09,4.39E-10,1.22E-10,3.30E-11,8.68E-12,2.23E-12,5.56E-13,1.36E-13,3.23E-14,7.51E-15,1.71E-15,3.80E-16,8.25E-17,1.76E-17,3.66E-18,7.46E-19,1.49E-19,2.93E-20,5.63E-21,1.06E-21,1.97E-22,3.58E-23,6.39E-24,1.12E-24,1.93E-25,3.27E-26,5.46E-27,8.94E-28,1.44E-28,2.29E-29,3.58E-30,5.50E-31,8.34E-32,1.24E-32,1.83E-33,2.65E-34,3.79E-35,5.34E-36,7.41E-37,1.02E-37,1.37E-38,1.83E-39
0.000183719,0.001010453,0.003704994,0.010188733,0.022415213,0.041094558,0.064577163,0.088793599,0.108525509,0.11937806,0.11937806,0.109429889,0.092594521,0.072752838,0.053352081,0.036679556,0.02373383,0.014504007,0.008397057,0.004618381,0.002419152,0.001209576,0.000578493,0.000265143,0.000116663,4.94E-05,2.01E-05,7.90E-06,3.00E-06,1.10E-06,3.90E-07,1.34E-07,4.47E-08,1.45E-08,4.54E-09,1.39E-09,4.13E-10,1.19E-10,3.37E-11,9.26E-12,2.49E-12,6.51E-13,1.67E-13,4.16E-14,1.02E-14,2.43E-15,5.70E-16,1.31E-16,2.93E-17,6.45E-18,1.39E-18,2.94E-19,6.10E-20,1.24E-20,2.49E-21,4.89E-22,9.43E-23,1.79E-23,3.33E-24,6.11E-25,1.10E-25,1.96E-26,3.41E-27,5.87E-28,9.93E-29,1.66E-29,2.72E-30,4.40E-31,7.01E-32,1.10E-32,1.71E-33,2.61E-34,3.93E-35,5.84E-36,8.56E-37
7.37E-05,0.000442383,0.001769533,0.005308599,0.012740639,0.025481277,0.04368219,0.065523285,0.08736438,0.104837256,0.114367916,0.114367916,0.105570384,0.0904889,0.07239112,0.05429334,0.038324711,0.025549807,0.01613672,0.009682032,0.00553259,0.003017776,0.001574492,0.000787246,0.000377878,0.000174405,7.75E-05,3.32E-05,1.37E-05,5.50E-06,2.13E-06,7.98E-07,2.90E-07,1.02E-07,3.51E-08,1.17E-08,3.80E-09,1.20E-09,3.69E-10,1.11E-10,3.24E-11,9.26E-12,2.58E-12,7.04E-13,1.88E-13,4.90E-14,1.25E-14,3.13E-15,7.66E-16,1.84E-16,4.33E-17,9.98E-18,2.26E-18,5.02E-19,1.10E-19,2.35E-20,4.94E-21,1.02E-21,2.08E-22,4.16E-23,8.18E-24,1.58E-24,3.02E-25,5.66E-26,1.04E-26,1.90E-27,3.40E-28,6.00E-29,1.04E-29,1.79E-30,3.02E-31,5.04E-32,8.29E-33,1.34E-33,2.15E-34
2.94E-05,0.000190998,0.000827657,0.002689886,0.006993704,0.015153025,0.028141333,0.045729666,0.066053962,0.085870151,0.101482905,0.109939814,0.109939814,0.10208697,0.088475374,0.071886242,0.054971832,0.039701879,0.027164443,0.017656888,0.010930455,0.006458905,0.003650685,0.001977455,0.001028276,0.000514138,0.000247548,0.000114933,5.15E-05,2.23E-05,9.36E-06,3.80E-06,1.50E-06,5.73E-07,2.13E-07,7.68E-08,2.70E-08,9.24E-09,3.08E-09,1.00E-09,3.17E-10,9.82E-11,2.97E-11,8.77E-12,2.53E-12,7.16E-13,1.98E-13,5.36E-14,1.42E-14,3.70E-15,9.43E-16,2.36E-16,5.78E-17,1.39E-17,3.29E-18,7.64E-19,1.74E-19,3.91E-20,8.61E-21,1.86E-21,3.97E-22,8.33E-23,1.72E-23,3.49E-24,6.98E-25,1.38E-25,2.67E-26,5.10E-27,9.62E-28,1.79E-28,3.27E-29,5.90E-30,1.05E-30,1.85E-31,3.20E-32
1.16E-05,8.15E-05,0.000380286,0.001331,0.003726801,0.008695869,0.017391737,0.03043554,0.047344174,0.066281843,0.08435871,0.098418495,0.105989148,0.105989148,0.098923205,0.086557804,0.071282898,0.055442254,0.040852187,0.028596531,0.019064354,0.012131862,0.007384611,0.00430769,0.002412306,0.001298934,0.000673521,0.000336761,0.000162574,7.59E-05,3.43E-05,1.50E-05,6.36E-06,2.62E-06,1.05E-06,4.07E-07,1.54E-07,5.68E-08,2.04E-08,7.13E-09,2.44E-09,8.12E-10,2.64E-10,8.41E-11,2.62E-11,7.97E-12,2.37E-12,6.92E-13,1.98E-13,5.54E-14,1.52E-14,4.09E-15,1.08E-15,2.80E-16,7.13E-17,1.78E-17,4.38E-18,1.06E-18,2.51E-19,5.85E-20,1.34E-20,3.03E-21,6.74E-22,1.47E-22,3.18E-23,6.74E-24,1.41E-24,2.90E-25,5.88E-26,1.18E-26,2.32E-27,4.51E-28,8.65E-29,1.64E-29,3.05E-30
4.59E-06,3.44E-05,0.00017207,0.000645263,0.001935788,0.00483947,0.010370294,0.0194443,0.032407167,0.048610751,0.066287387,0.082859234,0.095606809,0.102435867,0.102435867,0.096033625,0.084735551,0.07061296,0.055747073,0.041810305,0.029864504,0.020362162,0.013279671,0.008299794,0.004979876,0.002873006,0.001596114,0.000855061,0.000442273,0.000221137,0.000107002,5.02E-05,2.28E-05,1.01E-05,4.31E-06,1.80E-06,7.28E-07,2.87E-07,1.11E-07,4.15E-08,1.52E-08,5.42E-09,1.89E-09,6.44E-10,2.15E-10,7.00E-11,2.23E-11,6.98E-12,2.14E-12,6.41E-13,1.89E-13,5.44E-14,1.54E-14,4.28E-15,1.17E-15,3.12E-16,8.22E-17,2.13E-17,5.41E-18,1.35E-18,3.32E-19,8.04E-20,1.91E-20,4.49E-21,1.04E-21,2.35E-22,5.27E-23,1.16E-23,2.53E-24,5.41E-25,1.14E-25,2.38E-26,4.90E-27,9.93E-28,1.99E-28
1.80E-06,1.44E-05,7.68E-05,0.000307296,0.000983347,0.00262226,0.005993736,0.011987473,0.021311062,0.0340977,0.049596654,0.066128872,0.081389381,0.093016436,0.099217532,0.099217532,0.093381206,0.083005517,0.069899382,0.055919506,0.042605338,0.0309857,0.02155527,0.01437018,0.009196915,0.00565964,0.003353861,0.001916492,0.001057375,0.000563933,0.000291062,0.000145531,7.06E-05,3.32E-05,1.52E-05,6.75E-06,2.92E-06,1.23E-06,5.04E-07,2.02E-07,7.87E-08,3.00E-08,1.12E-08,4.05E-09,1.44E-09,5.01E-10,1.71E-10,5.69E-11,1.86E-11,5.95E-12,1.87E-12,5.74E-13,1.73E-13,5.13E-14,1.49E-14,4.27E-15,1.20E-15,3.30E-16,8.96E-17,2.39E-17,6.27E-18,1.62E-18,4.11E-19,1.03E-19,2.53E-20,6.13E-21,1.46E-21,3.44E-22,7.98E-23,1.83E-23,4.11E-24,9.14E-25,2.00E-25,4.33E-26,9.24E-27
7.04E-07,5.98E-06,3.39E-05,0.000144072,0.000489843,0.001387889,0.003370588,0.0071625,0.013529167,0.022999584,0.035544812,0.050355151,0.065849043,0.079959552,0.090620826,0.096284628,0.096284628,0.090935482,0.081363326,0.069158827,0.055985717,0.04326169,0.031976032,0.022649689,0.015401789,0.0100704,0.006340622,0.003849664,0.002256699,0.001278796,0.000701275,0.000372553,0.000191921,9.60E-05,4.66E-05,2.20E-05,1.01E-05,4.52E-06,1.97E-06,8.38E-07,3.48E-07,1.41E-07,5.56E-08,2.15E-08,8.12E-09,3.00E-09,1.08E-09,3.84E-10,1.33E-10,4.53E-11,1.51E-11,4.94E-12,1.58E-12,4.99E-13,1.54E-13,4.68E-14,1.40E-14,4.09E-15,1.18E-15,3.34E-16,9.31E-17,2.55E-17,6.89E-18,1.83E-18,4.78E-19,1.23E-19,3.13E-20,7.82E-21,1.93E-21,4.68E-22,1.12E-22,2.64E-23,6.16E-24,1.41E-24,3.21E-25
2.74E-07,2.47E-06,1.48E-05,6.66E-05,0.000239817,0.000719452,0.00185002,0.004162544,0.008325088,0.014985159,0.024521169,0.036781753,0.050928581,0.065479604,0.078575525,0.088397466,0.093597316,0.093597316,0.088671142,0.079804028,0.068403452,0.055966461,0.043799839,0.032849879,0.023651913,0.016374401,0.010916268,0.007017601,0.004355752,0.002613451,0.001517488,0.000853587,0.000465593,0.00024649,0.000126766,6.34E-05,3.08E-05,1.46E-05,6.74E-06,3.03E-06,1.33E-06,5.71E-07,2.39E-07,9.77E-08,3.91E-08,1.53E-08,5.86E-09,2.20E-09,8.07E-10,2.91E-10,1.03E-10,3.55E-11,1.21E-11,4.02E-12,1.32E-12,4.23E-13,1.34E-13,4.14E-14,1.26E-14,3.79E-15,1.12E-15,3.25E-16,9.28E-17,2.61E-17,7.23E-18,1.97E-18,5.30E-19,1.40E-19,3.66E-20,9.41E-21,2.38E-21,5.96E-22,1.47E-22,3.58E-23,8.58E-24
1.06E-07,1.01E-06,6.40E-06,3.04E-05,0.000115609,0.000366095,0.000993687,0.002360006,0.004982235,0.009466247,0.01635079,0.025888751,0.037837405,0.051350763,0.0650443,0.077240107,0.086327178,0.091123132,0.091123132,0.086566976,0.078322502,0.067642161,0.055878307,0.044236993,0.033620115,0.024568545,0.017288976,0.011731805,0.007686355,0.004868025,0.002983628,0.001771529,0.001019971,0.000569984,0.00030942,0.000163305,8.39E-05,4.19E-05,2.04E-05,9.70E-06,4.50E-06,2.03E-06,8.99E-07,3.88E-07,1.64E-07,6.77E-08,2.74E-08,1.08E-08,4.20E-09,1.60E-09,5.95E-10,2.17E-10,7.79E-11,2.74E-11,9.47E-12,3.21E-12,1.07E-12,3.51E-13,1.13E-13,3.58E-14,1.11E-14,3.41E-15,1.03E-15,3.06E-16,8.93E-17,2.57E-17,7.29E-18,2.04E-18,5.61E-19,1.52E-19,4.08E-20,1.08E-20,2.80E-21,7.19E-22,1.82E-22
4.12E-08,4.12E-07,2.75E-06,1.37E-05,5.50E-05,0.000183214,0.000523468,0.001308669,0.002908153,0.005816307,0.010575103,0.017625171,0.027115648,0.03873664,0.051648854,0.064561067,0.075954196,0.084393552,0.088835317,0.088835317,0.084605064,0.076913695,0.066881474,0.055734561,0.044587649,0.034298192,0.025406068,0.018147191,0.012515304,0.008343536,0.005382927,0.003364329,0.002038987,0.001199404,0.000685374,0.000380763,0.000205818,0.000108325,5.56E-05,2.78E-05,1.35E-05,6.45E-06,3.00E-06,1.36E-06,6.06E-07,2.64E-07,1.12E-07,4.67E-08,1.91E-08,7.63E-09,2.99E-09,1.15E-09,4.34E-10,1.61E-10,5.85E-11,2.09E-11,7.33E-12,2.53E-12,8.57E-13,2.86E-13,9.36E-14,3.02E-14,9.59E-15,3.00E-15,9.22E-16,2.79E-16,8.34E-17,2.45E-17,7.11E-18,2.03E-18,5.72E-19,1.59E-19,4.35E-20,1.18E-20,3.14E-21
1.59E-08,1.67E-07,1.17E-06,6.14E-06,2.58E-05,9.03E-05,0.000270969,0.000711295,0.001659688,0.003485345,0.006653841,0.011644221,0.018809896,0.028214844,0.039500782,0.051844776,0.064043547,0.074717471,0.082582468,0.086711592,0.086711592,0.082770156,0.075572751,0.066126157,0.055545972,0.044864054,0.034894264,0.026170698,0.018951195,0.013265837,0.008986535,0.005897413,0.003752899,0.002317967,0.00139078,0.000811289,0.000460461,0.000254465,0.00013702,7.19E-05,3.68E-05,1.84E-05,9.00E-06,4.29E-06,2.00E-06,9.15E-07,4.09E-07,1.79E-07,7.66E-08,3.22E-08,1.33E-08,5.35E-09,2.12E-09,8.25E-10,3.15E-10,1.18E-10,4.35E-11,1.58E-11,5.61E-12,1.96E-12,6.76E-13,2.29E-13,7.63E-14,2.50E-14,8.09E-15,2.57E-15,8.06E-16,2.49E-16,7.58E-17,2.27E-17,6.73E-18,1.96E-18,5.64E-19,1.60E-19,4.48E-20
6.14E-09,6.75E-08,4.95E-07,2.72E-06,1.20E-05,4.39E-05,0.000138054,0.000379649,0.000928031,0.002041668,0.004083336,0.007486117,0.012668813,0.019908135,0.029198598,0.040148072,0.051956329,0.06350218,0.07352884,0.080881724,0.084733234,0.084733234,0.081049181,0.074295082,0.065379672,0.055321261,0.045076583,0.035417315,0.026868308,0.019703426,0.013983077,0.009613365,0.00640891,0.004146942,0.002606649,0.001592952,0.000947161,0.000548356,0.000309329,0.000170131,9.13E-05,4.78E-05,2.45E-05,1.22E-05,5.98E-06,2.86E-06,1.34E-06,6.14E-07,2.76E-07,1.21E-07,5.23E-08,2.21E-08,9.18E-09,3.74E-09,1.50E-09,5.88E-10,2.27E-10,8.61E-11,3.21E-11,1.18E-11,4.24E-12,1.51E-12,5.26E-13,1.81E-13,6.12E-14,2.04E-14,6.70E-15,2.17E-15,6.91E-16,2.17E-16,6.73E-17,2.06E-17,6.20E-18,1.84E-18,5.40E-19
2.36E-09,2.71E-08,2.08E-07,1.20E-06,5.50E-06,2.11E-05,6.93E-05,0.00019931,0.000509348,0.0011715,0.0024495,0.004694874,0.008306316,0.013646091,0.020924006,0.030078259,0.040694115,0.051998036,0.062944992,0.07238674,0.079280716,0.082884384,0.082884384,0.079430868,0.073076399,0.064644507,0.055067543,0.045234053,0.035875283,0.027504384,0.020406478,0.014667156,0.010222564,0.006915264,0.004544316,0.002903313,0.001804762,0.001092356,0.00064421,0.000370421,0.000207797,0.000113794,6.09E-05,3.18E-05,1.63E-05,8.13E-06,3.98E-06,1.91E-06,8.95E-07,4.12E-07,1.86E-07,8.21E-08,3.56E-08,1.52E-08,6.35E-09,2.61E-09,1.05E-09,4.17E-10,1.63E-10,6.23E-11,2.35E-11,8.72E-12,3.18E-12,1.14E-12,4.05E-13,1.41E-13,4.84E-14,1.64E-14,5.46E-15,1.79E-15,5.81E-16,1.86E-16,5.85E-17,1.82E-17,5.57E-18
9.06E-10,1.09E-08,8.70E-08,5.22E-07,2.50E-06,1.00E-05,3.44E-05,0.000103063,0.000274834,0.000659602,0.001439131,0.002878262,0.005313715,0.009109226,0.014574761,0.021862142,0.0308642,0.041152267,0.051981811,0.062378173,0.071289341,0.07777019,0.081151503,0.081151503,0.077905442,0.071912716,0.063922414,0.054790641,0.045343979,0.036275183,0.028084013,0.021063009,0.015318552,0.010813096,0.007414694,0.004943129,0.003206354,0.002025066,0.001246194,0.000747717,0.000437688,0.000250107,0.000139595,7.61E-05,4.06E-05,2.12E-05,1.08E-05,5.41E-06,2.65E-06,1.27E-06,5.98E-07,2.76E-07,1.25E-07,5.56E-08,2.43E-08,1.04E-08,4.38E-09,1.81E-09,7.37E-10,2.95E-10,1.16E-10,4.49E-11,1.71E-11,6.41E-12,2.37E-12,8.61E-13,3.08E-13,1.09E-13,3.79E-14,1.30E-14,4.39E-15,1.46E-15,4.81E-16,1.56E-16,4.99E-17
3.47E-10,4.34E-09,3.62E-08,2.26E-07,1.13E-06,4.71E-06,1.68E-05,5.26E-05,0.000145994,0.000364985,0.000829511,0.001728149,0.003323363,0.005934576,0.009890961,0.015454626,0.022727391,0.031565821,0.041533975,0.051917469,0.06180651,0.070234671,0.076342033,0.079522951,0.079522951,0.076464376,0.070800349,0.063214597,0.054495342,0.045412785,0.036623214,0.028611886,0.021675671,0.015937993,0.011384281,0.007905751,0.005341723,0.003514292,0.002252751,0.001407969,0.000858518,0.000511023,0.000297106,0.00016881,9.38E-05,5.10E-05,2.71E-05,1.41E-05,7.20E-06,3.60E-06,1.77E-06,8.49E-07,4.00E-07,1.85E-07,8.43E-08,3.76E-08,1.65E-08,7.11E-09,3.01E-09,1.26E-09,5.15E-10,2.08E-10,8.23E-11,3.22E-11,1.24E-11,4.69E-12,1.75E-12,6.43E-13,2.33E-13,8.32E-14,2.93E-14,1.02E-14,3.48E-15,1.18E-15,3.92E-16
