Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
0.06664801471559477,6.728487214574909e-8,0.06665007606109233,0.33303080916621763,9.393269217637666e-5,0.3995856753600398,0.32020413681921456,0.005530833608554057,0.7142536995654395,0.26052958015389593,0.05170409924010463,0.9230744123390799,0.2483099681437923,0.1811076422021079,0.9902719701585793
0.06665678858612159,1.243349719008951e-7,0.06665743055825392,0.3330214881705131,9.38561257162012e-5,0.39958378542856177,0.32022742608346216,0.00553153213910686,0.7142744003196457,0.260526979783814,0.05170686366555423,0.923089748392576,0.24827682857342256,0.18110931117642715,0.9902524976079181
0.06664666078316844,8.262790421840844e-8,0.06664870678553247,0.33301183864030376,9.397571631231869e-5,0.39956529253186973,0.32022323871363784,0.005530640712498136,0.7142553361763976,0.26052497834634536,0.05170206046642318,0.9230734858774159,0.24828875771829123,0.18110125016860254,0.9902562254259476
0.06664819325927068,1.0315774689635601e-7,0.06664885640836288,0.3330312626916652,9.398361515653507e-5,0.3995848583094702,0.32022713748082143,0.005530765823818455,0.7142759509795604,0.26050273156520565,0.05170458975408755,0.9230693246543256,0.2483057377796568,0.1811092579535014,0.9902610363274152
0.06664754861966622,9.199424545542508e-8,0.06664958525581612,0.33301265957294834,9.393234186889395e-5,0.3995670353071171,0.32022179998804556,0.005530746824688085,0.7142528094866767,0.26052811832926626,0.051702465603233036,0.9230736940571522,0.24831322247127097,0.1811018470547469,0.9902803013494932
0.06664755991442649,8.957655494951376e-8,0.06664959896817597,0.33301259285759804,9.392959505505616e-5,0.39956698505466864,0.3202217629800767,0.005530752590491164,0.714252716442517,0.26052807643356163,0.05170246440666447,0.9230735603513813,0.24830496874874114,0.18110182098265193,0.9902719399664875
0.06664763268257107,9.666329831225182e-8,0.06664966464957318,0.33301208511843694,9.393950890800403e-5,0.39956653308080375,0.3202226842975192,0.005530739557860183,0.7142531988025071,0.26052743087419983,0.05170244621265007,0.9230720530197596,0.24841338760411316,0.18110173542688088,0.9903802993922226
0.06664702205384146,9.056919738720274e-8,0.06664906011532264,0.333012983472501,9.392953985110996e-5,0.3995668368677874,0.32022174512305307,0.005530710967249518,0.7142525920104559,0.2605276560271299,0.05170228462282117,0.9230731952753147,0.24830752445426055,0.1811017523771114,0.9902741992353067
1.6667895384119814e-6,3.5225249611223484e-8,0.9333354944658782,8.327958762013746e-7,4.959995662606652e-7,0.6004015418204424,6.117939772956912e-8,3.4398796439851256e-7,0.2857114112364399,2.7724526857726016e-7,9.696971984946922e-7,0.07689400940048995,1.0707936563455562e-6,1.6190603572339467e-5,0.009723134301355636
1.1536513904997216e-6,6.596406499447595e-8,0.9333349505778902,1.239714667796014e-6,1.9688670962738368e-7,0.6004017039730706,4.1345861242464747e-7,1.3730345599528455e-7,0.28571213234661136,1.2787004161778906e-6,1.987841581171572e-7,0.07689650288717402,2.5423846223413004e-6,1.7746873568564884e-6,0.009741515295134508
4.136227201562504e-6,5.301500883990006e-8,0.9333379461400262,6.438908239576984e-7,2.9057633594093046e-7,0.6004040099836494,2.537209546224873e-7,2.718167772624688e-7,0.28571414411729645,2.6391565506612327e-7,7.707940206004461e-7,0.07689692785299931,7.087714637312447e-7,1.3456206059967764e-5,0.00972842512906826
1.0094756169344341e-6,5.610113802356277e-8,0.9333348163056311,2.407063918814365e-7,1.90958154946039e-7,0.6004005765794267,3.0283854759647815e-8,1.3249105466366967e-7,0.28571062660510366,1.4775086726241038e-6,1.9786098823642313e-7,0.07689519686366149,6.011867615970761e-7,7.0363322686912175e-6,0.009733006428865891
2.1635235537814073e-6,4.2876598735438446e-8,0.9333359835440088,1.0832262941491428e-6,3.6767881979988913e-7,0.6004024096548337,6.937609678205306e-8,2.975826081722473e-7,0.285712333678157,4.149801388768698e-7,1.137386358875775e-6,0.07689490188213208,8.08970502925712e-7,3.374994506427516e-5,0.00970620561830832
2.1667584161607606e-6,4.2590102661518517e-8,0.9333359870889267,1.1803475832059727e-6,3.7568520969391875e-7,0.6004025022891508,7.744856155178694e-8,2.957771940033723e-7,0.28571243618353953,3.78473283275647e-7,1.0798488566111637e-6,0.07689502542690445,1.0232212380366015e-6,2.693508881974115e-5,0.009713358270070988
2.1876096326423193e-6,5.089684519561055e-8,0.9333359996498507,7.48319113388582e-7,4.011971252016404e-7,0.6004020572919572,6.30586836849709e-8,3.189238783481606e-7,0.2857119536554426,1.1388346481872761e-7,1.2736911180018295e-6,0.07689408446225002,5.650407001993231e-7,0.00013472784769946486,0.009604166366094916
2.7243913790768368e-6,4.527595116004355e-8,0.9333365420322921,7.678122483924827e-7,3.7318729417457635e-7,0.6004026471996239,5.586975071087596e-8,2.937535546863077e-7,0.28571256153848945,4.6088091242012464e-7,1.022723152923662e-6,0.0768952903147711,3.2748325611181557e-7,2.963674448135354e-5,0.009710225764284005
0.090907830000036,4.5054785866141114e-8,1.9999956538126513,1.5962522274928054e-6,5.7917298786640376e-8,1.545443348173389,2.0969001535752597e-6,1.0655603736868595,0.02602112084277095,0.4380384635290293,9.634592932902995e-8,0.02693222364629685,0.31536923161986785,1.54534678977951e-7,1.3197047829769225e-6
0.09090775998867351,4.3445837572429903e-8,1.9999955853746227,1.3976649246374423e-6,5.7863568393580115e-8,1.5454430811701239,2.390094011190981e-6,1.040048824278272,0.051532696493609816,0.4380377083586444,9.639096992270557e-8,0.05244304409779148,0.28985779142733625,1.5427464799698715e-7,7.002290505216359e-7
0.09090340444796734,4.322928815959959e-8,1.999991230062939,1.8488041787949615e-6,5.80800722092194e-8,1.5454391767800806,2.8361581717005234e-6,1.013913615173543,0.07766444727096729,0.43803680861238764,9.640779047720389e-8,0.07857389509326558,0.2637278451671442,1.5109503917404116e-7,1.6081580566294884e-6
0.09090782510745386,4.598925569424e-8,1.9999956478792646,1.921552207724156e-6,5.8099898543306174e-8,1.5454436675949392,2.3121991269793557e-6,0.7501936478841132,0.341388381231283,0.4380004522055287,9.647436102296725e-8,0.34226147259012174,4.0328055538962675e-5,1.5672150284489658e-7,1.662907127129339e-6
0.09090782512301135,4.31987113177769e-8,1.9999956508105954,1.303351241401999e-6,5.783961492659281e-8,1.5454430522713734,1.8024266151403747e-6,1.0658768941259613,0.025704010078260345,0.4380382413172193,9.648736043796026e-8,0.0266148905180235,0.31568534122921527,1.5460548063582784e-7,9.612541181596413e-8
0.09090778159147408,4.409525525385559e-8,1.9999956063358402,1.2185886718950925e-6,5.788558093193491e-8,1.545442922797669,1.8681515851334606e-6,1.0621363444475216,0.029444496246030828,0.43803762288727166,9.656542253450073e-8,0.03035475821160727,0.3119454749502993,1.5404859903025425e-7,9.809484249213431e-8
0.09090777247612869,4.4759798224050366e-8,1.9999955965080851,1.0246096866791784e-6,5.9094754298230773e-8,1.5454427179466597,1.727511144864892e-6,1.0915721270602574,8.36802967076782e-6,0.43712057545229127,9.653894582595252e-8,1.5825732553826986e-6,0.34229858990889317,1.5408349743663034e-7,3.738736996427111e-8
0.09090779908813329,4.390177968461828e-8,1.9999956240664212,1.4872862111997687e-6,5.784115645600846e-8,1.5454432094486985,1.809298890505759e-6,0.7502174691168487,0.3413635991659066,0.43803577076031636,9.656196868274641e-8,0.3422720089946523,2.8236200557937894e-5,1.5545667246850177e-7,1.0871744036239667e-7
2.339368244852149e-6,3.3710988790205275e-8,9.188167254238254e-8,0.45455312424012057,6.625249253253847e-8,0.4545478708594088,1.5194284506833156,2.4962896680460634e-7,1.9739707929852945,3.2612026540293805e-6,0.0009090574454881401,1.9730598881259211,0.05270506045708834,0.02576608272823485,1.9999940973545103
2.5076261455744436e-6,3.3685276861650376e-8,8.987485569181242e-8,0.4545531362044315,6.627220123509123e-8,0.4545478808639201,1.4939164601271997,2.4982455528004995e-7,1.9484588129828755,3.739741177242473e-6,0.0009090661606976705,1.9475483771614392,0.07816598543738067,0.02571510138600753,1.9999944931523892
2.001345786541544e-6,3.378400634103949e-8,9.436705568387713e-8,0.4545575353157318,6.616635795917862e-8,0.454552284528761,1.4677808365508414,2.488102296997598e-7,1.9223275932536215,4.578520495379017e-6,0.0009090499158257792,1.921418013227207,0.1042438900369729,0.02566292613204546,1.9999942088919633
2.3371644093844617e-6,3.372071292040268e-8,8.966811294440292e-8,0.4545527656571988,6.626138513096857e-8,0.454547510076577,1.2040612969422597,2.499976449893718e-7,1.658603278127473,4.22010284444699e-5,0.0009090555894391673,1.6577313147423196,0.36740252204449597,0.025135331788873026,1.9999937365874507
2.3391392514340357e-6,3.3714797839755286e-8,9.164887007480694e-8,0.4545537990234055,6.627716637684559e-8,0.4545485454099878,1.519745284843487,2.4980494267229493e-7,1.9742883014585715,2.6201453947329984e-6,0.0009090585632954331,1.9733767544406657,0.05239041466365879,0.025766747470544006,1.9999956539703825
2.3425730255938443e-6,3.3712879409140204e-8,9.508456266513682e-8,0.45455392585743304,6.627687439118485e-8,0.4545486756665763,1.5160045289384239,2.4979382890787784e-7,1.9705476754921605,3.4996086310793666e-6,0.0009090591299609213,1.96963700761092,0.05612275717390231,0.02575927260873151,1.9999957241243973
2.3497853515248032e-6,3.388687881018276e-8,1.021228891950799e-7,0.4545542524367204,6.709612857067068e-8,0.45454900846013624,1.5454404989650865,2.6272323700395935e-7,1.9999839657939031,0.0009204914689285215,0.0009090342265537502,1.9999903143472226,0.02582853971424853,0.025818173818207717,1.9999959128394866
2.3420601779432595e-6,3.3724867236076486e-8,9.455972718757781e-8,0.45455364940708315,6.632583737454022e-8,0.45454839861760016,1.2040857787403347,2.5062865518149423e-7,1.6586286477538115,5.143556202022202e-6,0.000909056665801009,1.6577196258510387,0.3674162453638206,0.025135422697429067,1.9999956817349995
0.13329418510069962,9.423435229442123e-7,1.9999608834550107,0.6660472553553866,0.0002048105934645328,1.9999312583320257,0.6404111329411696,0.011044177113942144,1.9999237976093631,0.52105004744249,0.10340652720499892,1.999938667205723,8.528062771342715e-6,0.36221270571378683,1.5034216166468066
0.13329728447764153,1.4603426078748014e-7,1.9999647792335977,0.6660376428881504,0.00019876416667977454,1.9999370373076057,0.6404206301385188,0.011050879585947337,1.9999269220735088,0.5210432266803342,0.10340730127096795,1.999928747501493,1.6548918789759675e-5,0.36220861065611515,1.5034238128397817
0.1332932293267611,8.403230683771129e-7,1.9999600295847668,0.6660489513579261,0.00020376008597059998,1.9999331510603504,0.6404114037965154,0.011045282835012745,1.9999248554341322,0.521049131248013,0.10340623533106594,1.9999391008048726,5.687822619945227e-6,0.36221266544301844,1.5034192502576595
0.1332957932864342,1.6044119393082144e-6,1.9999618295909123,0.6660604705779206,0.00022387199315113682,1.999926358294763,0.6403996101758598,0.011026153131468716,1.9999253988668262,0.5210433823261008,0.10340788179017517,1.9999322486810345,1.074886230712901e-5,0.3622174108627716,1.5034127137784588
0.1332981914329311,9.382923372522773e-8,1.9999657383218463,0.666031397755872,0.00019901923743679816,1.9999314962498962,0.6404291542926452,0.011050762106609846,1.999930022781564,0.521049988716966,0.10340719737524051,1.9999387140101395,5.771246330627821e-7,0.3622064181784824,1.5034200000657736
0.13329805274536263,9.310935626732113e-8,1.9999656003532449,0.6660325379026338,0.00019901437394634477,1.9999325032513167,0.6404281230114907,0.011050760205509484,1.999930000325517,0.5210499939293455,0.10340722696713983,1.9999386672781962,5.504628195514643e-7,0.36220672589674685,1.5034196189208349
0.1332984189145416,1.8472374256060126e-7,1.9999658748405011,0.677096414915797,0.011259905851046121,1.999935763348729,0.6293792874250469,5.300387035300745e-6,1.9999298845913418,0.5218695100848351,0.10423277333952315,1.9999325213641914,4.0722956050230866e-7,0.3656755633989314,1.4999444923268872
0.13329850760794598,8.657746614049049e-8,1.9999660617118007,0.6660264355873078,0.0001938075326946887,1.9999320691971678,0.6404337970234147,0.01105599392403921,1.999930006374785,0.5210499055829626,0.10340695678608455,1.9999388553380948,5.464685974678325e-7,0.3622049701713762,1.5034215586778665
2.340590283587682e-7,2.558129946066659e-8,5.061754969691038e-6,1.7564071116304876e-6,3.6140433453448e-8,5.504843426606786e-6,2.950157345523085e-7,2.3500392419495937e-8,4.973554541928978e-7,5.7056170236119395e-6,2.8855482596973347e-8,1.4059849691655462e-6,0.49657916841626537,4.942084148677292e-8,0.4965757568631129
1.3649965400815727e-7,4.034350485468079e-8,2.224786517922255e-6,2.4428255888909154e-6,3.607297936443264e-8,3.3543609061873314e-6,2.069751025486224e-6,2.4892370736263296e-8,1.2021624638999945e-7,4.851063645250208e-6,3.754059527348156e-8,1.6560727032516749e-7,0.4965909192109238,8.257008997544475e-8,0.4965862341352638
2.6998708804148214e-7,2.6213678901810296e-8,5.097050649932448e-6,1.7669818930807428e-6,3.580458298361874e-8,5.551049738768449e-6,3.2596279485226625e-7,2.3506225037092318e-8,5.74502994036923e-7,5.288504152635202e-6,2.8979277615636245e-8,1.0658958430147368e-6,0.4965571831408257,4.9775286299430864e-8,0.4965534311196592
1.0273552429746241e-7,3.722011454838416e-8,2.1941457785179167e-6,2.4742023235010505e-6,3.637789308412663e-8,3.3547919876735075e-6,2.1872974434336245e-6,2.439016823547401e-8,2.386959483249574e-7,4.756664419331105e-6,3.594348569376701e-8,1.9128485592020803e-7,0.4966012781548105,7.58510995012867e-8,0.4965966254725047
6.219951398183924e-7,2.8107288257898322e-8,5.447165092353299e-6,1.2466823209590728e-6,3.826202899972795e-8,5.3784071630514436e-6,2.909427654432417e-7,2.4304056190814416e-8,3.66042557757184e-7,5.372470612704239e-6,2.9350554703272387e-8,9.41030589716127e-7,0.4965504725954649,5.03028654462006e-8,0.4965465951977411
6.308349474590828e-7,2.7627561951235017e-8,5.456484626300786e-6,1.2300120289012038e-6,3.850351777401962e-8,5.370814916166667e-6,2.915678781789877e-7,2.436158930587747e-8,3.5901789049289516e-7,5.2182245484809995e-6,2.9409140948233318e-8,7.797012719837412e-7,0.49655140243078905,5.030189654040771e-8,0.4965473637197551
2.6400640310532904e-7,2.8611880064254258e-8,5.088671763834037e-6,1.5696396425469169e-6,3.554308916047436e-8,5.345590095959165e-6,2.903569752008491e-7,2.2984881792213003e-8,3.3395887482110024e-7,7.449300559537954e-6,2.8562846195080062e-8,2.6191769009748067e-7,0.5000240145463036,4.898959406845403e-8,0.5000221839565164
5.822537227791578e-7,2.8032991188648208e-8,5.407497972383577e-6,1.2894221550852372e-6,3.793401486505758e-8,5.3818078913423375e-6,2.855889671816655e-7,2.4208418748840866e-8,3.641851252283923e-7,5.21968152177431e-6,2.9304016378852295e-8,7.864306045818688e-7,0.49654887412001547,5.008927805629069e-8,0.4965448423496561
